 NASA/LANGLEY LS(1)-0421 AIRFOIL
38.        38.
 
 0.00000   0.00000
  .00200    .01560
  .00500    .02377
  .01250    .03599
  .02500    .04912
  .03750    .05853
  .05000    .06606
  .07500    .07771
  .10000    .08664
  .12500    .09388
  .15000    .09993
  .17500    .10507
  .20000    .10943
  .25000    .11617
  .30000    .12074
  .35000    .12344
  .40000    .12439
  .45000    .12365
  .50000    .12112
  .55000    .11657
  .57500    .11342
  .60000    .10965
  .62500    .10525
  .65000    .10025
  .67500    .09470
  .70000    .08865
  .72500    .08216
  .75000    .07530
  .77500    .06814
  .80000    .06075
  .82500    .05318
  .85000    .04550
  .87500    .03775
  .90000    .03000
  .92500    .02232
  .95000    .01476
  .97500    .00735
 1.00000    .00016
 
 0.00000   0.00000
  .00200   -.01071
  .00500   -.01775
  .01250   -.02653
  .02500   -.03522
  .03750   -.04137
  .05000   -.04650
  .07500   -.05463
  .10000   -.06097
  .12500   -.06612
  .15000   -.07038
  .17500   -.07393
  .20000   -.07690
  .25000   -.08130
  .30000   -.08381
  .35000   -.08484
  .40000   -.08455
  .45000   -.08288
  .50000   -.07970
  .55000   -.07452
  .57500   -.07104
  .60000   -.06701
  .62500   -.06247
  .65000   -.05752
  .67500   -.05226
  .70000   -.04678
  .72500   -.04117
  .75000   -.03553
  .77500   -.02994
  .80000   -.02456
  .82500   -.01953
  .85000   -.01500
  .87500   -.01112
  .90000   -.00805
  .92500   -.00598
  .95000   -.00515
  .97500   -.00589
 1.00000   -.00886
