 EPPLER 1230 AIRFOIL
52.        44.
 
 0.00000   0.00000
  .00066    .00581
  .00296    .01331
  .00688    .02129
  .01236    .02958
  .01937    .03807
  .02789    .04665
  .03787    .05521
  .04928    .06366
  .06206    .07191
  .07618    .07987
  .09157    .08744
  .10817    .09454
  .12591    .10105
  .14478    .10683
  .16479    .11180
  .18594    .11591
  .20823    .11911
  .23166    .12138
  .25623    .12274
  .28190    .12325
  .30860    .12294
  .33627    .12186
  .36482    .12005
  .39414    .11758
  .42415    .11449
  .45472    .11085
  .48574    .10671
  .51708    .10214
  .54861    .09722
  .58019    .09200
  .61167    .08655
  .64290    .08094
  .67373    .07524
  .70399    .06950
  .73353    .06378
  .76219    .05812
  .78980    .05258
  .81622    .04720
  .84128    .04199
  .86484    .03699
  .88676    .03221
  .90691    .02765
  .92517    .02331
  .94141    .01915
  .95562    .01503
  .96797    .01095
  .97859    .00715
  .98742    .00396
  .99418    .00167
  .99850    .00089
 1.00000    .00010
 
 0.00000   0.00000
  .00002   -.00103
  .00126   -.00675
  .00507   -.01165
  .01154   -.01641
  .02015   -.02102
  .03077   -.02538
  .04334   -.02937
  .05789   -.03294
  .07441   -.03613
  .09284   -.03898
  .11309   -.04152
  .13505   -.04378
  .15860   -.04575
  .18361   -.04745
  .20997   -.04887
  .23753   -.05000
  .26617   -.05084
  .29574   -.05139
  .32610   -.05162
  .35711   -.05153
  .38861   -.05110
  .42045   -.05031
  .45249   -.04910
  .48460   -.04739
  .51674   -.04516
  .54884   -.04239
  .58083   -.03912
  .61264   -.03537
  .64419   -.03116
  .67547   -.02648
  .70000   -.02400
  .72000   -.02200
  .74000   -.02000
  .76800   -.01800
  .79400   -.01600
  .82200   -.01400
  .85000   -.01200
  .88000   -.01000
  .89800   -.00800
  .92800   -.00600
  .95200   -.00400
  .98000   -.00200
 1.00000   -.00010
