 RUTAN CANARD AIRFOIL
38.        38.
 
 0.00000   0.00000
  .00194    .00977
  .00388    .01353
  .00775    .01857
  .03000    .03318
  .06000    .04349
  .09000    .05054
  .12000    .05609
  .15000    .06070
  .18000    .06465
  .21000    .06810
  .24000    .07109
  .27000    .07357
  .30000    .07562
  .33000    .07717
  .36000    .07822
  .39000    .07880
  .42000    .07884
  .45000    .07833
  .48000    .07733
  .51000    .07574
  .54000    .07364
  .57000    .07101
  .60000    .06787
  .63000    .06426
  .66000    .06023
  .69000    .05578
  .72000    .05097
  .75000    .04585
  .78000    .04054
  .81000    .03504
  .84000    .02942
  .87000    .02384
  .90000    .01837
  .93000    .01310
  .96000    .00814
  .99000    .00360
 1.00000    .00221
 
 0.00000   0.00000
  .00194   -.00934
  .00388   -.01267
  .00775   -.01690
  .03000   -.02698
  .06000   -.03167
  .09000   -.03364
  .12000   -.03465
  .15000   -.03523
  .18000   -.03566
  .21000   -.03605
  .24000   -.03640
  .27000   -.03674
  .30000   -.03705
  .33000   -.03729
  .36000   -.03740
  .39000   -.03744
  .42000   -.03725
  .45000   -.03690
  .48000   -.03632
  .51000   -.03550
  .54000   -.03446
  .57000   -.03314
  .60000   -.03159
  .63000   -.02977
  .66000   -.02775
  .69000   -.02550
  .72000   -.02310
  .75000   -.02054
  .78000   -.01791
  .81000   -.01523
  .84000   -.01260
  .87000   -.01004
  .90000   -.00767
  .93000   -.00558
  .96000   -.00380
  .99000   -.00252
 1.00000   -.00221
