 NASA/LANGLEY LS(1)-0413MOD AIRFOIL
45.        44.
 
 0.00000   0.00000
  .00200    .01040
  .00500    .01590
  .01250    .02440
  .02500    .03420
  .03750    .04180
  .05000    .04760
  .07500    .05640
  .10000    .06290
  .12500    .06800
  .15000    .07220
  .17500    .07560
  .20000    .07830
  .22500    .08050
  .25000    .08220
  .27500    .08350
  .30000    .08440
  .32500    .08490
  .35000    .08500
  .37500    .08470
  .40000    .08410
  .42500    .08320
  .45000    .08200
  .47500    .08050
  .50000    .07870
  .52500    .07660
  .55000    .07420
  .57500    .07150
  .60000    .06850
  .62500    .06530
  .65000    .06180
  .67500    .05810
  .70000    .05420
  .72500    .05010
  .75000    .04580
  .77500    .04140
  .80000    .03680
  .82500    .03210
  .85000    .02730
  .87500    .02240
  .90000    .01740
  .92500    .01230
  .95000    .00700
  .97500    .00150
 1.00000   -.00430
 
 0.00000   0.00000
  .00200   -.00500
  .00500   -.00940
  .01250   -.01450
  .02500   -.01910
  .03750   -.02280
  .05000   -.02550
  .07500   -.02990
  .10000   -.03330
  .12500   -.03600
  .15000   -.03820
  .17500   -.04000
  .20000   -.04150
  .22500   -.04270
  .25000   -.04360
  .27500   -.04430
  .30000   -.04480
  .32500   -.04510
  .35000   -.04520
  .37500   -.04500
  .40000   -.04470
  .42500   -.04420
  .45000   -.04350
  .47500   -.04260
  .50000   -.04150
  .52500   -.04010
  .55000   -.03850
  .57500   -.03660
  .60000   -.03440
  .62500   -.03190
  .65000   -.02910
  .67500   -.02620
  .70000   -.02320
  .72500   -.02020
  .75000   -.01720
  .77500   -.01420
  .80000   -.01120
  .82500   -.00840
  .87500   -.00390
  .90000   -.00260
  .92500   -.00210
  .95000   -.00280
  .97500   -.00510
 1.00000   -.00940
