Gottingen 765 airfoil (recovered). Thick: .144 LE radius: 0.02062 LE slope: 0.17300 
  1.000000  -0.000000 
  0.989894   0.000681 
  0.979818   0.001451 
  0.969768   0.002306 
  0.959744   0.003241 
  0.949742   0.004251 
  0.939760   0.005332 
  0.929797   0.006480 
  0.919852   0.007690 
  0.909921   0.008959 
  0.900004   0.010282 
  0.890099   0.011656 
  0.880204   0.013078 
  0.870319   0.014543 
  0.860440   0.016049 
  0.850569   0.017592 
  0.840702   0.019170 
  0.830839   0.020778 
  0.820980   0.022415 
  0.811122   0.024076 
  0.801265   0.025760 
  0.791409   0.027463 
  0.781551   0.029184 
  0.771693   0.030918 
  0.761832   0.032664 
  0.751969   0.034419 
  0.742102   0.036181 
  0.732232   0.037948 
  0.722357   0.039717 
  0.712477   0.041485 
  0.702591   0.043251 
  0.692701   0.045013 
  0.682804   0.046768 
  0.672900   0.048514 
  0.662990   0.050250 
  0.653073   0.051973 
  0.643149   0.053681 
  0.633218   0.055373 
  0.623278   0.057046 
  0.613331   0.058699 
  0.603376   0.060330 
  0.593413   0.061938 
  0.583441   0.063519 
  0.573461   0.065074 
  0.563472   0.066599 
  0.553475   0.068093 
  0.543469   0.069555 
  0.533454   0.070983 
  0.523430   0.072376 
  0.513397   0.073731 
  0.503355   0.075047 
  0.493303   0.076322 
  0.483243   0.077555 
  0.473172   0.078745 
  0.463093   0.079889 
  0.453003   0.080986 
  0.442904   0.082034 
  0.432796   0.083032 
  0.422677   0.083979 
  0.412549   0.084871 
  0.402410   0.085709 
  0.392262   0.086490 
  0.382103   0.087212 
  0.371934   0.087874 
  0.361755   0.088474 
  0.351565   0.089011 
  0.341365   0.089482 
  0.331155   0.089885 
  0.320934   0.090220 
  0.310703   0.090484 
  0.300461   0.090675 
  0.290208   0.090785 
  0.279946   0.090803 
  0.269673   0.090725 
  0.259390   0.090547 
  0.249098   0.090261 
  0.238797   0.089864 
  0.228488   0.089348 
  0.218172   0.088708 
  0.207849   0.087937 
  0.197522   0.087028 
  0.187191   0.085974 
  0.176858   0.084767 
  0.166525   0.083397 
  0.156195   0.081855 
  0.145870   0.080131 
  0.135554   0.078212 
  0.125250   0.076086 
  0.114964   0.073738 
  0.104700   0.071149 
  0.094465   0.068300 
  0.084267   0.065166 
  0.074117   0.061714 
  0.064025   0.057907 
  0.054009   0.053690 
  0.044090   0.048989 
  0.039176   0.046425 
  0.034298   0.043693 
  0.029464   0.040768 
  0.024683   0.037614 
  0.019965   0.034182 
  0.015330   0.030393 
  0.010806   0.026119 
  0.006448   0.021104 
  0.002392   0.014696 
 -0.000000   0.000000 
  0.007608  -0.012992 
  0.013552  -0.017745 
  0.019194  -0.021153 
  0.024670  -0.023870 
  0.030035  -0.026149 
  0.035317  -0.028118 
  0.040536  -0.029854 
  0.045702  -0.031406 
  0.050824  -0.032810 
  0.055910  -0.034090 
  0.065991  -0.036349 
  0.075975  -0.038289 
  0.085883  -0.039981 
  0.095733  -0.041470 
  0.105535  -0.042792 
  0.115300  -0.043972 
  0.125036  -0.045030 
  0.134750  -0.045983 
  0.144446  -0.046843 
  0.154130  -0.047620 
  0.163805  -0.048323 
  0.173475  -0.048960 
  0.183142  -0.049537 
  0.192809  -0.050060 
  0.202478  -0.050534 
  0.212151  -0.050962 
  0.221828  -0.051349 
  0.231512  -0.051699 
  0.241203  -0.052014 
  0.250902  -0.052297 
  0.260610  -0.052551 
  0.270327  -0.052779 
  0.280054  -0.052981 
  0.289792  -0.053162 
  0.299539  -0.053322 
  0.309297  -0.053469 
  0.319066  -0.053609 
  0.328845  -0.053740 
  0.338635  -0.053862 
  0.348435  -0.053973 
  0.358245  -0.054075 
  0.368066  -0.054164 
  0.377897  -0.054242 
  0.387738  -0.054306 
  0.397590  -0.054358 
  0.407451  -0.054395 
  0.417323  -0.054417 
  0.427204  -0.054424 
  0.437096  -0.054414 
  0.446997  -0.054388 
  0.456907  -0.054345 
  0.466828  -0.054283 
  0.476757  -0.054203 
  0.486697  -0.054104 
  0.496645  -0.053984 
  0.506603  -0.053844 
  0.516570  -0.053683 
  0.526546  -0.053500 
  0.536531  -0.053295 
  0.546525  -0.053066 
  0.556528  -0.052813 
  0.566539  -0.052535 
  0.576559  -0.052232 
  0.586587  -0.051903 
  0.596624  -0.051546 
  0.606669  -0.051161 
  0.616722  -0.050748 
  0.626782  -0.050305 
  0.636851  -0.049831 
  0.646927  -0.049325 
  0.657010  -0.048787 
  0.667100  -0.048215 
  0.677196  -0.047607 
  0.687299  -0.046964 
  0.697409  -0.046284 
  0.707523  -0.045565 
  0.717643  -0.044806 
  0.727768  -0.044006 
  0.737898  -0.043163 
  0.748031  -0.042276 
  0.758168  -0.041343 
  0.768307  -0.040363 
  0.778449  -0.039333 
  0.788591  -0.038253 
  0.798735  -0.037121 
  0.808878  -0.035934 
  0.819020  -0.034690 
  0.829161  -0.033388 
  0.839298  -0.032026 
  0.849431  -0.030600 
  0.859560  -0.029110 
  0.869681  -0.027552 
  0.879796  -0.025925 
  0.889901  -0.024225 
  0.899996  -0.022451 
  0.910079  -0.020600 
  0.920148  -0.018668 
  0.930203  -0.016654 
  0.940240  -0.014555 
  0.950258  -0.012367 
  0.960256  -0.010088 
  0.970232  -0.007715 
  0.980182  -0.005244 
  0.990106  -0.002674 
  1.000000  -0.000000 
